Date,Year,Month,Recession,Consumer_Confidence,Seasonality_Weight,Price,Advertising_Expenditure,Competition,GDP,Growth_Rate,unemployment_rate,Automobile_Sales,Vehicle_Type,City
2007-01-31,2007,Jan,1,87.03,0.34,53419,1238,3,51.76,-0.36,2.8,802,ExecutiveCar,New York
2007-02-28,2007,Feb,1,84.87,0.41,30832,4728,4,60.55,0.15,2.0,888,MediumFamilyCar,Georgia
2007-02-28,2007,Feb,1,84.87,0.44,57239,2546,4,60.55,0.15,2.0,336,ExecutiveCar,Georgia
2007-02-28,2007,Feb,1,84.87,0.5,24311,4728,4,60.55,0.15,2.0,880,SmallFamilyCar,Georgia
2007-03-31,2007,Mar,1,83.63,0.95,59766,1676,9,29.59,-1.05,2.0,3374,ExecutiveCar,New York
2007-03-31,2007,Mar,1,83.63,0.8,70956,1676,9,29.59,-1.05,2.0,3372,Sports,New York
2007-03-31,2007,Mar,1,83.63,0.84,27314,3112,9,29.59,-1.05,2.0,5547,SmallFamilyCar,New York
2007-03-31,2007,Mar,1,83.63,0.95,35954,3112,9,29.59,-1.05,2.0,5543,MediumFamilyCar,New York
2007-04-30,2007,Apr,1,112.06,1.0,38519,5520,3,13.33,-1.22,2.3,1715,MediumFamilyCar,Illinois
2007-04-30,2007,Apr,1,112.06,1.0,50249,2972,3,13.33,-1.22,2.3,662,ExecutiveCar,Illinois
2007-04-30,2007,Apr,1,112.06,1.0,15275,5520,3,13.33,-1.22,2.3,1722,SuperMiniCar,Illinois
2007-04-30,2007,Apr,1,112.06,1.0,22383,5520,3,13.33,-1.22,2.3,1698,SmallFamilyCar,Illinois
2007-04-30,2007,Apr,1,112.06,1.0,78352,2972,3,13.33,-1.22,2.3,663,Sports,Illinois
2007-05-31,2007,May,1,114.95,1.5,75699,2840,3,55.3,0.76,1.1,1861,Sports,New York
2007-05-31,2007,May,1,114.95,1.5,37221,5274,3,55.3,0.76,1.1,4697,MediumFamilyCar,New York
2007-05-31,2007,May,1,114.95,1.5,17740,5274,3,55.3,0.76,1.1,4715,SuperMiniCar,New York
2007-05-31,2007,May,1,114.95,1.5,23239,5274,3,55.3,0.76,1.1,4738,SmallFamilyCar,New York
2007-05-31,2007,May,1,114.95,1.5,58865,2840,3,55.3,0.76,1.1,1848,ExecutiveCar,New York
2007-06-30,2007,Jun,1,101.78,0.85,50770,835,5,60.88,0.09,1.3,3278,ExecutiveCar,Illinois
2007-06-30,2007,Jun,1,101.78,0.99,22139,1551,5,60.88,0.09,1.3,5341,SmallFamilyCar,Illinois
2007-06-30,2007,Jun,1,101.78,0.94,33310,1551,5,60.88,0.09,1.3,5332,MediumFamilyCar,Illinois
2007-06-30,2007,Jun,1,101.78,0.91,76944,835,5,60.88,0.09,1.3,3282,Sports,Illinois
2007-06-30,2007,Jun,1,101.78,0.84,17289,1551,5,60.88,0.09,1.3,5305,SuperMiniCar,Illinois
2007-07-31,2007,Jul,1,95.32,0.5,33300,4614,8,55.45,-0.1,1.6,1989,MediumFamilyCar,Georgia
2007-07-31,2007,Jul,1,95.32,0.5,26496,4614,8,55.45,-0.1,1.6,1976,SmallFamilyCar,Georgia
2007-07-31,2007,Jul,1,95.32,0.5,54363,2484,8,55.45,-0.1,1.6,771,ExecutiveCar,Georgia
2007-07-31,2007,Jul,1,95.32,0.5,74493,2484,8,55.45,-0.1,1.6,772,Sports,Georgia
2007-07-31,2007,Jul,1,95.32,0.5,16239,4614,8,55.45,-0.1,1.6,2008,SuperMiniCar,Georgia
2007-08-31,2007,Aug,1,117.91,0.25,26714,2583,6,20.78,-1.67,1.6,1750,SmallFamilyCar,Georgia
2007-08-31,2007,Aug,1,117.91,0.25,51077,1391,6,20.78,-1.67,1.6,683,ExecutiveCar,Georgia
2007-08-31,2007,Aug,1,117.91,0.25,79492,1391,6,20.78,-1.67,1.6,662,Sports,Georgia
2007-08-31,2007,Aug,1,117.91,0.25,15125,2583,6,20.78,-1.67,1.6,1728,SuperMiniCar,Georgia
2007-08-31,2007,Aug,1,117.91,0.25,36722,2583,6,20.78,-1.67,1.6,1733,MediumFamilyCar,Georgia
2007-09-30,2007,Sep,1,101.74,0.78,19065,2777,4,56.2,0.63,2.1,3325,SuperMiniCar,California
2007-09-30,2007,Sep,1,101.74,0.79,58427,1495,4,56.2,0.63,2.1,2485,ExecutiveCar,California
2007-09-30,2007,Sep,1,101.74,0.75,74911,1495,4,56.2,0.63,2.1,2468,Sports,California
2007-10-31,2007,Oct,1,110.89,0.6064345527290907,19312,4109,3,57.1,0.02,1.2,3623,SuperMiniCar,California
2007-10-31,2007,Oct,1,110.89,0.6587235225968571,58580,2213,3,57.1,0.02,1.2,1430,ExecutiveCar,California
2007-10-31,2007,Oct,1,110.89,0.6756628375938298,27738,4109,3,57.1,0.02,1.2,3634,SmallFamilyCar,California
2007-10-31,2007,Oct,1,110.89,0.6817660608469778,37218,4109,3,57.1,0.02,1.2,3601,MediumFamilyCar,California
2007-10-31,2007,Oct,1,110.89,0.6918364286548185,73987,2213,3,57.1,0.02,1.2,1423,Sports,California
2007-11-30,2007,Nov,1,94.84,0.8095670327954496,57901,3005,4,50.7,-0.13,1.6,585,ExecutiveCar,Georgia
2007-11-30,2007,Nov,1,94.84,0.8775611303951433,26959,5581,4,50.7,-0.13,1.6,1544,SmallFamilyCar,Georgia
2007-11-30,2007,Nov,1,94.84,0.806133143297064,79719,3005,4,50.7,-0.13,1.6,595,Sports,Georgia
2007-12-31,2007,Dec,1,100.44,1.39,18868,3511,8,56.94,0.11,1.5,5128,SuperMiniCar,Illinois
2007-12-31,2007,Dec,1,100.44,1.15,76015,1891,8,56.94,0.11,1.5,3186,Sports,Illinois
2007-12-31,2007,Dec,1,100.44,1.5,37776,3511,8,56.94,0.11,1.5,5149,MediumFamilyCar,Illinois
2007-12-31,2007,Dec,1,100.44,1.47,54858,1891,8,56.94,0.11,1.5,3195,ExecutiveCar,Illinois
2008-01-31,2008,Jan,1,87.63,0.46,16208,2530,6,61.56,0.08,1.3,867,SuperMiniCar,New York
2008-01-31,2008,Jan,1,87.63,0.44,21704,2530,6,61.56,0.08,1.3,847,SmallFamilyCar,New York
2008-01-31,2008,Jan,1,87.63,0.49,33675,2530,6,61.56,0.08,1.3,852,MediumFamilyCar,New York
2008-01-31,2008,Jan,1,87.63,0.4,56544,1362,6,61.56,0.08,1.3,334,ExecutiveCar,New York
2008-01-31,2008,Jan,1,87.63,0.48,71218,1362,6,61.56,0.08,1.3,337,Sports,New York
2008-02-29,2008,Feb,1,106.29,0.37,74496,1281,8,48.09,-0.28,2.5,690,Sports,Illinois
2008-02-29,2008,Feb,1,106.29,0.49,26924,2379,8,48.09,-0.28,2.5,1754,SmallFamilyCar,Illinois
2008-02-29,2008,Feb,1,106.29,0.4,18249,2379,8,48.09,-0.28,2.5,1754,SuperMiniCar,Illinois
2008-02-29,2008,Feb,1,106.29,0.47,54719,1281,8,48.09,-0.28,2.5,679,ExecutiveCar,Illinois
2008-02-29,2008,Feb,1,106.29,0.5,33054,2379,8,48.09,-0.28,2.5,1738,MediumFamilyCar,Illinois
2008-03-31,2008,Mar,1,101.91,0.91,74735,3300,6,17.64,-1.73,1.4,4091,Sports,California
2008-03-31,2008,Mar,1,101.91,0.99,52814,3300,6,17.64,-1.73,1.4,4096,ExecutiveCar,California
2008-03-31,2008,Mar,1,101.91,0.84,15918,6130,6,17.64,-1.73,1.4,6645,SuperMiniCar,California
2008-03-31,2008,Mar,1,101.91,0.76,37970,6130,6,17.64,-1.73,1.4,6610,MediumFamilyCar,California
2008-04-30,2008,Apr,1,91.05,1.0,74555,2044,7,20.12,-0.99,5.5,247,Sports,Illinois
2008-04-30,2008,Apr,1,91.05,1.0,32143,3796,7,20.12,-0.99,5.5,687,MediumFamilyCar,Illinois
2008-04-30,2008,Apr,1,91.05,1.0,53374,2044,7,20.12,-0.99,5.5,250,ExecutiveCar,Illinois
2008-05-31,2008,May,1,91.19,0.2,79146,3034,6,56.65,0.64,4.8,192,Sports,California
2008-05-31,2008,May,1,91.19,0.2,18923,5636,6,56.65,0.64,4.8,589,SuperMiniCar,California
2008-05-31,2008,May,1,91.19,0.2,51252,3034,6,56.65,0.64,4.8,193,ExecutiveCar,California
2008-05-31,2008,May,1,91.19,0.2,35207,5636,6,56.65,0.64,4.8,548,MediumFamilyCar,California
2008-06-30,2008,Jun,1,116.16,0.81,20362,5164,5,49.92,-0.13,4.4,3082,SmallFamilyCar,California
2008-06-30,2008,Jun,1,116.16,0.93,56996,2780,5,49.92,-0.13,4.4,2691,ExecutiveCar,California
2008-06-30,2008,Jun,1,116.16,0.86,78050,2780,5,49.92,-0.13,4.4,2684,Sports,California
2008-07-31,2008,Jul,1,119.72,0.5,73446,738,8,17.82,-1.8,3.4,250,Sports,California
2008-07-31,2008,Jul,1,119.72,0.5,39503,1370,8,17.82,-1.8,3.4,645,MediumFamilyCar,California
2008-07-31,2008,Jul,1,119.72,0.5,54673,738,8,17.82,-1.8,3.4,242,ExecutiveCar,California
2008-07-31,2008,Jul,1,119.72,0.5,19403,1370,8,17.82,-1.8,3.4,664,SuperMiniCar,California
2008-07-31,2008,Jul,1,119.72,0.5,22604,1370,8,17.82,-1.8,3.4,677,SmallFamilyCar,California
2008-08-31,2008,Aug,1,97.87,0.25,71045,3459,3,49.18,0.64,3.7,265,Sports,Georgia
2008-08-31,2008,Aug,1,97.87,0.25,54530,3459,3,49.18,0.64,3.7,262,ExecutiveCar,Georgia
2008-08-31,2008,Aug,1,97.87,0.25,32538,6425,3,49.18,0.64,3.7,695,MediumFamilyCar,Georgia
2008-09-30,2008,Sep,1,100.68,0.79,27512,6128,7,41.13,-0.2,3.8,3246,SmallFamilyCar,California
2008-09-30,2008,Sep,1,100.68,0.81,34547,6128,7,41.13,-0.2,3.8,3237,MediumFamilyCar,California
2008-09-30,2008,Sep,1,100.68,0.8,16969,6128,7,41.13,-0.2,3.8,3237,SuperMiniCar,California
2008-10-31,2008,Oct,1,104.0,0.6832034650497565,56881,1259,5,18.5,-1.22,4.8,238,ExecutiveCar,Illinois
2008-10-31,2008,Oct,1,104.0,0.6903083209000966,35619,2339,5,18.5,-1.22,4.8,710,MediumFamilyCar,Illinois
2008-10-31,2008,Oct,1,104.0,0.6810136022646339,76893,1259,5,18.5,-1.22,4.8,250,Sports,Illinois
2008-10-31,2008,Oct,1,104.0,0.650199125776375,21716,2339,5,18.5,-1.22,4.8,683,SmallFamilyCar,Illinois
2008-11-30,2008,Nov,1,101.48,0.8134212915598114,71693,1244,4,36.96,0.5,3.1,268,Sports,Illinois
2008-11-30,2008,Nov,1,101.48,0.8647993200018715,17793,2310,4,36.96,0.5,3.1,721,SuperMiniCar,Illinois
2008-11-30,2008,Nov,1,101.48,0.8336043239944251,25289,2310,4,36.96,0.5,3.1,709,SmallFamilyCar,Illinois
2008-12-31,2008,Dec,1,83.26,1.07,73436,1737,8,38.25,0.03,4.4,2713,Sports,California
2008-12-31,2008,Dec,1,83.26,1.1,15891,3225,8,38.25,0.03,4.4,3128,SuperMiniCar,California
2008-12-31,2008,Dec,1,83.26,1.13,38356,3225,8,38.25,0.03,4.4,3141,MediumFamilyCar,California
2008-12-31,2008,Dec,1,83.26,1.15,24451,3225,8,38.25,0.03,4.4,3145,SmallFamilyCar,California
2009-01-31,2009,Jan,1,104.28,0.45,36612,3771,9,22.62,-0.69,2.6,350,MediumFamilyCar,New York
2009-01-31,2009,Jan,1,104.28,0.37,24286,3771,9,22.62,-0.69,2.6,342,SmallFamilyCar,New York
2009-01-31,2009,Jan,1,104.28,0.44,56949,2031,9,22.62,-0.69,2.6,125,ExecutiveCar,New York
2009-02-28,2009,Feb,1,79.12,0.45,59521,2246,9,60.84,0.63,3.8,96,ExecutiveCar,Georgia
2009-02-28,2009,Feb,1,79.12,0.48,23738,4172,9,60.84,0.63,3.8,279,SmallFamilyCar,Georgia
2009-02-28,2009,Feb,1,79.12,0.41,35005,4172,9,60.84,0.63,3.8,275,MediumFamilyCar,Georgia
2009-02-28,2009,Feb,1,79.12,0.34,19470,4172,9,60.84,0.63,3.8,278,SuperMiniCar,Georgia
2009-02-28,2009,Feb,1,79.12,0.5,78754,2246,9,60.84,0.63,3.8,103,Sports,Georgia
2009-03-31,2009,Mar,1,92.67,0.82,56241,3116,3,56.15,-0.08,5.6,688,ExecutiveCar,Georgia
2009-03-31,2009,Mar,1,92.67,0.76,22469,5786,3,56.15,-0.08,5.6,1051,SmallFamilyCar,Georgia
2009-03-31,2009,Mar,1,92.67,0.94,30822,5786,3,56.15,-0.08,5.6,1046,MediumFamilyCar,Georgia
2009-04-30,2009,Apr,1,105.05,1.0,17033,4074,6,47.28,-0.19,3.6,651,SuperMiniCar,California
2009-04-30,2009,Apr,1,105.05,1.0,24795,4074,6,47.28,-0.19,3.6,604,SmallFamilyCar,California
2009-04-30,2009,Apr,1,105.05,1.0,30943,4074,6,47.28,-0.19,3.6,655,MediumFamilyCar,California
2009-04-30,2009,Apr,1,105.05,1.0,75895,2194,6,47.28,-0.19,3.6,224,Sports,California
2009-05-31,2009,May,1,106.0,0.2,26150,1370,3,37.15,-0.27,4.9,637,SmallFamilyCar,Georgia
2009-05-31,2009,May,1,106.0,0.2,58017,738,3,37.15,-0.27,4.9,251,ExecutiveCar,Georgia
2009-05-31,2009,May,1,106.0,0.2,16364,1370,3,37.15,-0.27,4.9,667,SuperMiniCar,Georgia
2009-05-31,2009,May,1,106.0,0.2,73354,738,3,37.15,-0.27,4.9,234,Sports,Georgia
2009-06-30,2009,Jun,1,91.9,0.93,56941,3183,9,34.68,-0.07,3.6,665,ExecutiveCar,New York
2009-06-30,2009,Jun,1,91.9,0.9,15128,5911,9,34.68,-0.07,3.6,991,SuperMiniCar,New York
2009-06-30,2009,Jun,1,91.9,0.78,70225,3183,9,34.68,-0.07,3.6,656,Sports,New York
2009-06-30,2009,Jun,1,91.9,0.8,26276,5911,9,34.68,-0.07,3.6,1037,SmallFamilyCar,New York
2009-07-31,2009,Jul,1,95.42,0.5,74893,1976,4,46.4,0.25,5.8,219,Sports,Georgia
2009-07-31,2009,Jul,1,95.42,0.5,36150,3670,4,46.4,0.25,5.8,580,MediumFamilyCar,Georgia
2009-07-31,2009,Jul,1,95.42,0.5,27914,3670,4,46.4,0.25,5.8,603,SmallFamilyCar,Georgia
2009-07-31,2009,Jul,1,95.42,0.5,16014,3670,4,46.4,0.25,5.8,568,SuperMiniCar,Georgia
2009-07-31,2009,Jul,1,95.42,0.5,59550,1976,4,46.4,0.25,5.8,192,ExecutiveCar,Georgia
2009-08-31,2009,Aug,1,94.06,0.25,16799,2861,7,41.23,-0.13,5.4,628,SuperMiniCar,New York
2009-08-31,2009,Aug,1,94.06,0.25,34425,2861,7,41.23,-0.13,5.4,597,MediumFamilyCar,New York
2009-08-31,2009,Aug,1,94.06,0.25,77022,1541,7,41.23,-0.13,5.4,209,Sports,New York
2009-08-31,2009,Aug,1,94.06,0.25,57002,1541,7,41.23,-0.13,5.4,209,ExecutiveCar,New York
2009-09-30,2009,Sep,1,98.97,0.91,38966,5801,7,17.55,-1.35,3.0,1236,MediumFamilyCar,Illinois
2009-09-30,2009,Sep,1,98.97,0.99,19612,5801,7,17.55,-1.35,3.0,1257,SuperMiniCar,Illinois
2009-09-30,2009,Sep,1,98.97,0.95,20556,5801,7,17.55,-1.35,3.0,1238,SmallFamilyCar,Illinois
2009-09-30,2009,Sep,1,98.97,0.78,51331,3123,7,17.55,-1.35,3.0,747,ExecutiveCar,Illinois
2009-10-31,2009,Oct,1,99.73,0.6079811032241034,79151,3094,8,39.61,0.56,5.2,220,Sports,New York
2009-10-31,2009,Oct,1,99.73,0.607938947759955,32198,5746,8,39.61,0.56,5.2,598,MediumFamilyCar,New York
2009-10-31,2009,Oct,1,99.73,0.6367805148422936,20825,5746,8,39.61,0.56,5.2,604,SmallFamilyCar,New York
2009-11-30,2009,Nov,1,106.68,0.8000801293529055,75600,2855,7,54.01,0.27,3.1,226,Sports,Georgia
2009-11-30,2009,Nov,1,106.68,0.8803454181038628,34242,5303,7,54.01,0.27,3.1,688,MediumFamilyCar,Georgia
2009-11-30,2009,Nov,1,106.68,0.8666614024803386,54261,2855,7,54.01,0.27,3.1,237,ExecutiveCar,Georgia
2009-11-30,2009,Nov,1,106.68,0.8703862676259725,16518,5303,7,54.01,0.27,3.1,673,SuperMiniCar,Georgia
2009-12-31,2009,Dec,1,94.83,1.29,57648,1282,8,37.0,-0.46,5.0,678,ExecutiveCar,Illinois
2009-12-31,2009,Dec,1,94.83,1.16,33695,2382,8,37.0,-0.46,5.0,1056,MediumFamilyCar,Illinois
2009-12-31,2009,Dec,1,94.83,1.32,22808,2382,8,37.0,-0.46,5.0,1047,SmallFamilyCar,Illinois
2009-12-31,2009,Dec,1,94.83,1.26,77996,1282,8,37.0,-0.46,5.0,663,Sports,Illinois
2009-12-31,2009,Dec,1,94.83,1.25,19181,2382,8,37.0,-0.46,5.0,1084,SuperMiniCar,Illinois
2010-01-31,2010,Jan,0,103.73,0.42,16198,1312,8,40.78,0.57,2.6,2022,SuperMiniCar,California
2010-01-31,2010,Jan,0,103.73,0.36,33452,1312,8,40.78,0.57,2.6,2022,MediumFamilyCar,California
2010-01-31,2010,Jan,0,103.73,0.43,25150,1312,8,40.78,0.57,2.6,2023,SmallFamilyCar,California
2010-02-28,2010,Feb,0,105.07,0.45,59550,3806,8,17.0,-1.4,2.3,1984,ExecutiveCar,Illinois
2010-02-28,2010,Feb,0,105.07,0.49,39106,3806,8,17.0,-1.4,2.3,1971,MediumFamilyCar,Illinois
2010-02-28,2010,Feb,0,105.07,0.43,18873,3806,8,17.0,-1.4,2.3,1962,SuperMiniCar,Illinois
2010-02-28,2010,Feb,0,105.07,0.46,79007,3806,8,17.0,-1.4,2.3,1954,Sports,Illinois
2010-02-28,2010,Feb,0,105.07,0.46,26678,3806,8,17.0,-1.4,2.3,1960,SmallFamilyCar,Illinois
2010-03-31,2010,Mar,0,101.98,0.82,17474,2858,9,36.14,0.53,2.3,5337,SuperMiniCar,California
2010-03-31,2010,Mar,0,101.98,0.78,24521,2858,9,36.14,0.53,2.3,5325,SmallFamilyCar,California
2010-03-31,2010,Mar,0,101.98,0.83,31308,2858,9,36.14,0.53,2.3,5369,MediumFamilyCar,California
2010-03-31,2010,Mar,0,101.98,0.9,55115,2858,9,36.14,0.53,2.3,5389,ExecutiveCar,California
2010-04-30,2010,Apr,0,97.4,1.0,27561,3007,9,36.11,-0.0,1.0,985,SmallFamilyCar,Georgia
2010-04-30,2010,Apr,0,97.4,1.0,34177,3007,9,36.11,-0.0,1.0,986,MediumFamilyCar,Georgia
2010-04-30,2010,Apr,0,97.4,1.0,77683,3007,9,36.11,-0.0,1.0,899,Sports,Georgia
2010-04-30,2010,Apr,0,97.4,1.0,54637,3007,9,36.11,-0.0,1.0,954,ExecutiveCar,Georgia
2010-04-30,2010,Apr,0,97.4,1.0,18485,3007,9,36.11,-0.0,1.0,981,SuperMiniCar,Georgia
2010-05-31,2010,May,0,101.81,1.5,54854,3006,6,16.33,-1.21,1.3,3601,ExecutiveCar,California
2010-05-31,2010,May,0,101.81,1.5,22719,3006,6,16.33,-1.21,1.3,3645,SmallFamilyCar,California
2010-05-31,2010,May,0,101.81,1.5,19049,3006,6,16.33,-1.21,1.3,3674,SuperMiniCar,California
2010-05-31,2010,May,0,101.81,1.5,74642,3006,6,16.33,-1.21,1.3,3625,Sports,California
2010-06-30,2010,Jun,0,107.52,1.0,26506,3490,5,32.73,0.5,1.6,6138,SmallFamilyCar,Illinois
2010-06-30,2010,Jun,0,107.52,0.76,38705,3490,5,32.73,0.5,1.6,6160,MediumFamilyCar,Illinois
2010-06-30,2010,Jun,0,107.52,0.94,53177,3490,5,32.73,0.5,1.6,6114,ExecutiveCar,Illinois
2010-06-30,2010,Jun,0,107.52,0.84,77679,3490,5,32.73,0.5,1.6,6163,Sports,Illinois
2010-06-30,2010,Jun,0,107.52,0.78,18719,3490,5,32.73,0.5,1.6,6112,SuperMiniCar,Illinois
2010-07-31,2010,Jul,0,108.39,0.5,23508,2790,8,18.94,-0.73,1.5,2469,SmallFamilyCar,Georgia
2010-07-31,2010,Jul,0,108.39,0.5,36852,2790,8,18.94,-0.73,1.5,2427,MediumFamilyCar,Georgia
2010-07-31,2010,Jul,0,108.39,0.5,78208,2790,8,18.94,-0.73,1.5,2441,Sports,Georgia
2010-07-31,2010,Jul,0,108.39,0.5,15302,2790,8,18.94,-0.73,1.5,2508,SuperMiniCar,Georgia
2010-08-31,2010,Aug,0,118.15,0.25,18952,1327,8,59.38,0.68,1.9,733,SuperMiniCar,New York
2010-08-31,2010,Aug,0,118.15,0.25,36035,1327,8,59.38,0.68,1.9,638,MediumFamilyCar,New York
2010-08-31,2010,Aug,0,118.15,0.25,77339,1327,8,59.38,0.68,1.9,690,Sports,New York
2010-08-31,2010,Aug,0,118.15,0.25,57730,1327,8,59.38,0.68,1.9,686,ExecutiveCar,New York
2010-09-30,2010,Sep,0,90.1,0.77,79435,4125,5,67.47,0.12,1.1,5630,Sports,California
2010-09-30,2010,Sep,0,90.1,0.83,19683,4125,5,67.47,0.12,1.1,5628,SuperMiniCar,California
2010-09-30,2010,Sep,0,90.1,0.91,52180,4125,5,67.47,0.12,1.1,5638,ExecutiveCar,California
2010-10-31,2010,Oct,0,95.6,0.6046000556680895,23741,3808,3,16.69,-3.04,2.0,650,SmallFamilyCar,Georgia
2010-10-31,2010,Oct,0,95.6,0.6508804435517971,54892,3808,3,16.69,-3.04,2.0,744,ExecutiveCar,Georgia
2010-10-31,2010,Oct,0,95.6,0.6831791758528843,15986,3808,3,16.69,-3.04,2.0,661,SuperMiniCar,Georgia
2010-10-31,2010,Oct,0,95.6,0.6398351117337896,72205,3808,3,16.69,-3.04,2.0,724,Sports,Georgia
2010-11-30,2010,Nov,0,83.87,0.8950551387004789,16863,4310,8,67.9,0.75,2.2,4404,SuperMiniCar,California
2010-11-30,2010,Nov,0,83.87,0.8898703186913558,21574,4310,8,67.9,0.75,2.2,4399,SmallFamilyCar,California
2010-11-30,2010,Nov,0,83.87,0.804425831762773,33594,4310,8,67.9,0.75,2.2,4402,MediumFamilyCar,California
2010-11-30,2010,Nov,0,83.87,0.8668097553135641,71069,4310,8,67.9,0.75,2.2,4462,Sports,California
2010-12-31,2010,Dec,0,109.31,1.47,34841,4300,6,42.81,-0.59,2.7,5650,MediumFamilyCar,Illinois
2010-12-31,2010,Dec,0,109.31,1.09,23998,4300,6,42.81,-0.59,2.7,5608,SmallFamilyCar,Illinois
2010-12-31,2010,Dec,0,109.31,1.42,73444,4300,6,42.81,-0.59,2.7,5639,Sports,Illinois
2010-12-31,2010,Dec,0,109.31,1.49,57043,4300,6,42.81,-0.59,2.7,5626,ExecutiveCar,Illinois
2010-12-31,2010,Dec,0,109.31,1.27,19440,4300,6,42.81,-0.59,2.7,5625,SuperMiniCar,Illinois
2011-01-31,2011,Jan,0,96.65,0.47,31409,3626,7,29.88,-0.43,1.4,1506,MediumFamilyCar,Georgia
2011-01-31,2011,Jan,0,96.65,0.47,71060,3626,7,29.88,-0.43,1.4,1520,Sports,Georgia
2011-01-31,2011,Jan,0,96.65,0.42,50137,3626,7,29.88,-0.43,1.4,1506,ExecutiveCar,Georgia
2011-02-28,2011,Feb,0,102.06,0.39,19909,4122,7,16.96,-0.76,1.5,343,SuperMiniCar,California
2011-02-28,2011,Feb,0,102.06,0.4,22129,4122,7,16.96,-0.76,1.5,348,SmallFamilyCar,California
2011-02-28,2011,Feb,0,102.06,0.48,72327,4122,7,16.96,-0.76,1.5,344,Sports,California
2011-03-31,2011,Mar,0,93.96,0.8,73420,4680,4,41.54,0.59,2.2,4852,Sports,Georgia
2011-03-31,2011,Mar,0,93.96,0.82,22403,4680,4,41.54,0.59,2.2,4860,SmallFamilyCar,Georgia
2011-03-31,2011,Mar,0,93.96,0.89,56327,4680,4,41.54,0.59,2.2,4920,ExecutiveCar,Georgia
2011-03-31,2011,Mar,0,93.96,0.94,34566,4680,4,41.54,0.59,2.2,4901,MediumFamilyCar,Georgia
2011-04-30,2011,Apr,0,96.73,1.0,18072,4675,4,58.58,0.29,2.9,2024,SuperMiniCar,Illinois
2011-04-30,2011,Apr,0,96.73,1.0,53472,4675,4,58.58,0.29,2.9,1973,ExecutiveCar,Illinois
2011-04-30,2011,Apr,0,96.73,1.0,34491,4675,4,58.58,0.29,2.9,2031,MediumFamilyCar,Illinois
2011-05-31,2011,May,0,112.23,1.5,70301,4054,7,53.51,-0.09,1.3,4572,Sports,Illinois
2011-05-31,2011,May,0,112.23,1.5,23329,4054,7,53.51,-0.09,1.3,4538,SmallFamilyCar,Illinois
2011-05-31,2011,May,0,112.23,1.5,31555,4054,7,53.51,-0.09,1.3,4564,MediumFamilyCar,Illinois
2011-06-30,2011,Jun,0,106.94,0.78,55449,2287,7,15.41,-2.47,3.0,5896,ExecutiveCar,Georgia
2011-06-30,2011,Jun,0,106.94,0.84,27885,2287,7,15.41,-2.47,3.0,5912,SmallFamilyCar,Georgia
2011-06-30,2011,Jun,0,106.94,0.92,18124,2287,7,15.41,-2.47,3.0,5929,SuperMiniCar,Georgia
2011-07-31,2011,Jul,0,98.88,0.5,20588,4489,9,16.73,0.08,1.6,1973,SmallFamilyCar,Georgia
2011-07-31,2011,Jul,0,98.88,0.5,16327,4489,9,16.73,0.08,1.6,2018,SuperMiniCar,Georgia
2011-07-31,2011,Jul,0,98.88,0.5,30804,4489,9,16.73,0.08,1.6,1983,MediumFamilyCar,Georgia
2011-07-31,2011,Jul,0,98.88,0.5,52832,4489,9,16.73,0.08,1.6,1997,ExecutiveCar,Georgia
2011-07-31,2011,Jul,0,98.88,0.5,70606,4489,9,16.73,0.08,1.6,2018,Sports,Georgia
2011-08-31,2011,Aug,0,107.68,0.25,17408,4874,6,35.87,0.53,1.1,4496,SuperMiniCar,New York
2011-08-31,2011,Aug,0,107.68,0.25,73170,4874,6,35.87,0.53,1.1,4549,Sports,New York
2011-08-31,2011,Aug,0,107.68,0.25,53579,4874,6,35.87,0.53,1.1,4539,ExecutiveCar,New York
2011-08-31,2011,Aug,0,107.68,0.25,22012,4874,6,35.87,0.53,1.1,4532,SmallFamilyCar,New York
2011-08-31,2011,Aug,0,107.68,0.25,31279,4874,6,35.87,0.53,1.1,4586,MediumFamilyCar,New York
2011-09-30,2011,Sep,0,107.9,0.81,37083,3143,5,29.63,-0.21,2.1,6309,MediumFamilyCar,Georgia
2011-09-30,2011,Sep,0,107.9,0.78,70699,3143,5,29.63,-0.21,2.1,6386,Sports,Georgia
2011-09-30,2011,Sep,0,107.9,0.87,18673,3143,5,29.63,-0.21,2.1,6359,SuperMiniCar,Georgia
2011-10-31,2011,Oct,0,96.09,0.6097070839806825,75088,2111,4,25.98,-0.14,2.5,4165,Sports,New York
2011-10-31,2011,Oct,0,96.09,0.6012980821808214,55971,2111,4,25.98,-0.14,2.5,4244,ExecutiveCar,New York
2011-10-31,2011,Oct,0,96.09,0.6571169960077028,18291,2111,4,25.98,-0.14,2.5,4170,SuperMiniCar,New York
2011-10-31,2011,Oct,0,96.09,0.6938573275218415,35986,2111,4,25.98,-0.14,2.5,4215,MediumFamilyCar,New York
2011-10-31,2011,Oct,0,96.09,0.6255882151836379,21547,2111,4,25.98,-0.14,2.5,4260,SmallFamilyCar,New York
2011-11-30,2011,Nov,0,85.31,0.8146509214637387,19033,4149,9,28.8,0.1,1.6,4299,SuperMiniCar,Georgia
2011-11-30,2011,Nov,0,85.31,0.8559107203749332,79331,4149,9,28.8,0.1,1.6,4248,Sports,Georgia
